Type,ShippingMode,LateDeliveryRisk,CategoryName,CustomerSegment,OrderItemTotal,OrderRegion,ShippingMonthName
DEBIT,Standard Class,0,Men's Footwear,Corporate,120.8899994,West Asia,September
DEBIT,Standard Class,0,Men's Footwear,Corporate,118.2900009,Central Asia,December
DEBIT,Standard Class,0,Cleats,Corporate,54.59000015,Eastern Asia,March
DEBIT,Standard Class,0,Men's Clothing,Corporate,191.8699951,Eastern Asia,November
DEBIT,Standard Class,0,Women's Apparel,Consumer,225.0,West Africa,December
DEBIT,Standard Class,0,Women's Apparel,Consumer,220.0,West Africa,October
DEBIT,Standard Class,0,Shop By Sport,Consumer,173.9600067,West Africa,October
DEBIT,Standard Class,0,Shop By Sport,Consumer,169.9600067,Central Africa,November
DEBIT,Standard Class,0,Women's Apparel,Consumer,207.5,Central Africa,September
DEBIT,Standard Class,0,Women's Apparel,Consumer,207.5,West Africa,November
DEBIT,Standard Class,0,Women's Apparel,Consumer,205.0,East Africa,November
DEBIT,Standard Class,0,Women's Apparel,Consumer,200.0,Central Africa,October
DEBIT,Standard Class,0,Accessories,Consumer,118.0800018,East Africa,October
DEBIT,Standard Class,0,Electronics,Consumer,131.1600037,North Africa,December
DEBIT,Standard Class,0,Hunting & Shooting,Consumer,119.9599991,North Africa,September
DEBIT,Standard Class,0,Tennis & Racquet,Consumer,186.7100067,West Africa,December
DEBIT,Standard Class,0,Cleats,Consumer,299.9500122,East Africa,September
DEBIT,Standard Class,0,Shop By Sport,Consumer,165.9600067,North Africa,October
DEBIT,Standard Class,0,Electronics,Consumer,137.1499939,Southern Europe,August
TRANSFER,Standard Class,0,Cleats,Corporate,101.9800034,Central America,March
TRANSFER,Standard Class,0,Cleats,Corporate,99.58000183,Central America,February
TRANSFER,Standard Class,0,Cleats,Corporate,99.58000183,Central America,April
TRANSFER,Standard Class,0,Women's Apparel,Corporate,100.0,South America,February
TRANSFER,Standard Class,0,Women's Apparel,Corporate,100.0,South America,March
TRANSFER,Standard Class,0,Women's Apparel,Corporate,99.0,Central America,May
TRANSFER,Standard Class,0,Shop By Sport,Corporate,79.18000031,South America,April
TRANSFER,Standard Class,0,Women's Apparel,Corporate,97.0,Central America,March
TRANSFER,Standard Class,0,Women's Apparel,Corporate,96.0,Caribbean,May
TRANSFER,Standard Class,0,Shop By Sport,Corporate,76.77999878,Central America,May
TRANSFER,Standard Class,0,Women's Apparel,Corporate,93.0,Central America,February
TRANSFER,Standard Class,0,Women's Apparel,Corporate,93.0,Central America,April
TRANSFER,Standard Class,0,Shop By Sport,Corporate,71.98000336,Central America,April
TRANSFER,Standard Class,0,Shop By Sport,Corporate,71.98000336,Central America,April
TRANSFER,Standard Class,0,Women's Apparel,Corporate,90.0,Central America,March
TRANSFER,Standard Class,0,Shop By Sport,Corporate,71.98000336,South America,January
TRANSFER,Standard Class,0,Women's Apparel,Corporate,90.0,South America,February
TRANSFER,Standard Class,0,Shop By Sport,Corporate,70.37999725,Caribbean,June
TRANSFER,Standard Class,0,Women's Apparel,Corporate,88.0,Central America,April
TRANSFER,Standard Class,0,Women's Apparel,Corporate,87.0,Central America,March
TRANSFER,Standard Class,0,Women's Apparel,Corporate,85.0,Central America,May
TRANSFER,Standard Class,0,Shop By Sport,Corporate,66.37999725,Central America,June
TRANSFER,Standard Class,0,Girls' Apparel,Corporate,65.58000183,Central America,February
TRANSFER,Standard Class,0,Shop By Sport,Corporate,65.58000183,South America,February
TRANSFER,Standard Class,0,Women's Apparel,Corporate,80.0,Central America,February
TRANSFER,Standard Class,0,Women's Apparel,Corporate,80.0,South America,March
TRANSFER,Standard Class,0,Shop By Sport,Corporate,59.99000168,Central America,April
TRANSFER,Standard Class,0,Women's Apparel,Corporate,75.0,Central America,June
TRANSFER,Standard Class,0,Accessories,Corporate,47.22999954,South America,March
TRANSFER,Standard Class,0,Sporting Goods,Corporate,262.2000122,South Asia,January
DEBIT,Standard Class,0,Sporting Goods,Corporate,245.8099976,Eastern Asia,January
PAYMENT,Standard Class,0,Sporting Goods,Corporate,321.2000122,South Asia,January
DEBIT,Standard Class,0,Sporting Goods,Corporate,317.9200134,South Asia,January
TRANSFER,Standard Class,0,Sporting Goods,Consumer,298.25,Eastern Asia,January
DEBIT,Standard Class,0,Sporting Goods,Corporate,294.980011,Eastern Asia,January
DEBIT,Standard Class,0,Sporting Goods,Corporate,278.5899963,South Asia,January
TRANSFER,Standard Class,0,Sporting Goods,Corporate,275.3099976,Southeast Asia,January
TRANSFER,Standard Class,0,Sporting Goods,Consumer,272.0299988,Southeast Asia,January
TRANSFER,Standard Class,0,Sporting Goods,Consumer,245.8099976,South Asia,January
TRANSFER,Standard Class,0,Sporting Goods,Consumer,327.75,South Asia,January
TRANSFER,Same Day,0,Sporting Goods,Home Office,311.3599854,Southeast Asia,January
PAYMENT,Same Day,0,Sporting Goods,Home Office,309.7200012,Southeast Asia,January
CASH,Same Day,0,Sporting Goods,Consumer,304.8099976,Oceania,January
PAYMENT,Standard Class,0,Sporting Goods,Home Office,294.980011,Oceania,January
TRANSFER,Standard Class,0,Sporting Goods,Consumer,288.4200134,Oceania,January
DEBIT,Standard Class,0,Sporting Goods,Corporate,285.1400146,Oceania,January
DEBIT,Standard Class,0,Sporting Goods,Corporate,268.7600098,Oceania,January
DEBIT,Second Class,0,Sporting Goods,Corporate,262.2000122,Eastern Asia,January
DEBIT,Standard Class,0,Sporting Goods,Corporate,321.2000122,South Asia,January
TRANSFER,Standard Class,0,Sporting Goods,Consumer,317.9200134,Eastern Asia,January
TRANSFER,Standard Class,0,Sporting Goods,Home Office,298.25,South Asia,January
TRANSFER,Standard Class,0,Sporting Goods,Home Office,278.5899963,Southeast Asia,January
DEBIT,Standard Class,0,Sporting Goods,Home Office,275.3099976,Southeast Asia,January
CASH,Second Class,0,Sporting Goods,Corporate,327.75,Southeast Asia,January
DEBIT,Standard Class,0,Sporting Goods,Consumer,298.25,Southeast Asia,January
DEBIT,Standard Class,0,Sporting Goods,Consumer,294.980011,Oceania,January
CASH,Standard Class,0,Sporting Goods,Home Office,288.4200134,Southeast Asia,January
TRANSFER,Standard Class,0,Sporting Goods,Corporate,275.3099976,South Asia,January
DEBIT,Standard Class,0,Sporting Goods,Consumer,272.0299988,South Asia,January
DEBIT,Standard Class,0,Sporting Goods,Consumer,268.7600098,South Asia,January
TRANSFER,Standard Class,0,Sporting Goods,Home Office,327.75,Oceania,January
CASH,Standard Class,0,Sporting Goods,Corporate,324.4700012,Oceania,January
TRANSFER,Standard Class,0,Sporting Goods,Corporate,321.2000122,Southeast Asia,January
TRANSFER,Standard Class,0,Sporting Goods,Home Office,321.2000122,South Asia,January
TRANSFER,Standard Class,0,Sporting Goods,Consumer,317.9200134,Eastern Asia,January
PAYMENT,Second Class,0,Cardio Equipment,Home Office,254.9700012,West Asia,December
PAYMENT,Second Class,0,Cleats,Home Office,170.0700073,Southeast Asia,April
PAYMENT,Second Class,0,Cleats,Home Office,163.7700043,Eastern Asia,November
PAYMENT,Second Class,0,Women's Apparel,Home Office,150.0,Southeast Asia,April
PAYMENT,Second Class,0,Cardio Equipment,Home Office,293.9700012,West of USA,May
PAYMENT,Second Class,0,Electronics,Home Office,122.8399963,Southern Africa,October
PAYMENT,Second Class,0,Electronics,Home Office,126.6800003,Western Europe,September
PAYMENT,Second Class,0,Cardio Equipment,Home Office,391.9599915,Western Europe,June
PAYMENT,Second Class,0,Women's Apparel,Home Office,200.0,Western Europe,June
PAYMENT,Second Class,0,Women's Apparel,Home Office,190.0,Eastern Europe,October
PAYMENT,Second Class,0,Women's Apparel,Home Office,186.0,Northern Europe,July
PAYMENT,Second Class,0,Shop By Sport,Home Office,127.9700012,Western Europe,July
PAYMENT,Second Class,0,Cardio Equipment,Home Office,395.9599915,Central America,January
PAYMENT,Second Class,0,Women's Apparel,Home Office,170.0,Central America,March
PAYMENT,Second Class,0,Shop By Sport,Home Office,153.5599976,Oceania,December
PAYMENT,Second Class,0,Women's Apparel,Home Office,164.0,West Asia,October
PAYMENT,Second Class,0,Cardio Equipment,Home Office,439.9599915,Southern Europe,August
PAYMENT,Second Class,0,Girls' Apparel,Home Office,195.9499969,Southern Europe,August
PAYMENT,Second Class,0,Women's Apparel,Home Office,225.0,Northern Europe,July
PAYMENT,Second Class,0,Girls' Apparel,Home Office,290.5,Western Europe,June
PAYMENT,Second Class,0,Golf Balls,Home Office,96.94999695,Eastern Europe,January
PAYMENT,Second Class,0,Women's Apparel,Home Office,240.0,Central America,February
DEBIT,Second Class,0,Cardio Equipment,Consumer,86.98999786,Southern Europe,August
DEBIT,Second Class,0,Men's Footwear,Consumer,128.6900024,Northern Europe,June
DEBIT,Second Class,0,Men's Footwear,Consumer,128.6900024,Southern Europe,August
DEBIT,Second Class,0,Crafts,Consumer,456.8699951,Western Europe,November
DEBIT,Second Class,0,Men's Footwear,Consumer,127.3899994,Northern Europe,August
DEBIT,Second Class,0,Men's Footwear,Consumer,127.3899994,Northern Europe,June
DEBIT,Second Class,0,Men's Footwear,Consumer,126.0899963,Northern Europe,June
DEBIT,Second Class,0,Men's Footwear,Consumer,126.0899963,Western Europe,August
DEBIT,Second Class,0,Men's Footwear,Consumer,120.8899994,Western Europe,August
DEBIT,Second Class,0,Cleats,Consumer,53.99000168,Western Europe,August
DEBIT,Second Class,0,Men's Footwear,Consumer,114.3899994,Southern Europe,August
DEBIT,Second Class,0,Men's Footwear,Consumer,109.1900024,Western Europe,August
TRANSFER,Standard Class,0,Cleats,Consumer,263.9599915,South America,May
TRANSFER,Standard Class,0,Cleats,Consumer,260.9599915,Central America,March
TRANSFER,Standard Class,0,Cleats,Consumer,251.9600067,Caribbean,May
TRANSFER,Standard Class,0,Cleats,Consumer,224.9600067,Central America,March
TRANSFER,Standard Class,0,Shop By Sport,Consumer,199.9499969,Caribbean,January
TRANSFER,Standard Class,0,Shop By Sport,Consumer,199.9499969,South America,June
TRANSFER,Standard Class,0,Girls' Apparel,Consumer,346.5,Central America,February
TRANSFER,Standard Class,0,Women's Apparel,Consumer,245.0,Central America,April
TRANSFER,Standard Class,0,Shop By Sport,Consumer,195.9499969,South America,March
TRANSFER,Standard Class,0,Women's Apparel,Consumer,240.0,Central America,May
TRANSFER,Standard Class,0,Women's Apparel,Consumer,240.0,Central America,May
TRANSFER,Standard Class,0,Women's Apparel,Consumer,237.5,South America,June
TRANSFER,Standard Class,0,Women's Apparel,Consumer,236.25,Central America,February
TRANSFER,Standard Class,0,Girls' Apparel,Consumer,179.9600067,Central America,February
TRANSFER,Standard Class,0,Shop By Sport,Consumer,173.9600067,Central America,February
TRANSFER,Standard Class,0,Women's Apparel,Consumer,217.5,South America,April
TRANSFER,Standard Class,0,Women's Apparel,Consumer,217.5,South America,June
TRANSFER,Standard Class,0,Women's Apparel,Consumer,212.5,Central America,May
TRANSFER,Standard Class,0,Shop By Sport,Consumer,169.9600067,South America,January
TRANSFER,Standard Class,0,Shop By Sport,Consumer,167.9600067,South America,May
TRANSFER,Standard Class,0,Women's Apparel,Consumer,210.0,South America,May
TRANSFER,Standard Class,0,Girls' Apparel,Consumer,280.0,South America,March
TRANSFER,Standard Class,0,Electronics,Consumer,239.9499969,Central America,April
TRANSFER,Standard Class,0,Accessories,Consumer,122.4499969,South America,May
TRANSFER,Standard Class,0,Accessories,Consumer,118.0800018,Central America,January
TRANSFER,Standard Class,0,Trade-In,Consumer,71.95999908,Central America,February
TRANSFER,Standard Class,0,Accessories,Consumer,104.9599991,South America,June
TRANSFER,Standard Class,0,Baseball & Softball,Consumer,153.9600067,Oceania,March
TRANSFER,Standard Class,0,Cardio Equipment,Consumer,414.9599915,Southeast Asia,December
TRANSFER,Standard Class,0,Electronics,Consumer,131.1600037,South Asia,September
TRANSFER,Standard Class,0,Cardio Equipment,Consumer,399.9599915,West Asia,December
TRANSFER,Standard Class,0,Cleats,Consumer,283.4500122,South Asia,November
TRANSFER,Standard Class,0,Cleats,Consumer,283.4500122,Southeast Asia,December
TRANSFER,Standard Class,0,Cleats,Consumer,254.9600067,Eastern Asia,December
TRANSFER,Standard Class,0,Cleats,Consumer,254.9600067,Oceania,January
TRANSFER,Standard Class,0,Cleats,Consumer,254.9600067,West Asia,November
TRANSFER,Standard Class,0,Cleats,Consumer,254.9600067,West Asia,September
TRANSFER,Standard Class,0,Cleats,Consumer,248.9600067,Eastern Asia,February
TRANSFER,Standard Class,0,Cleats,Consumer,248.9600067,Southeast Asia,November
TRANSFER,Standard Class,0,Shop By Sport,Consumer,197.9499969,Oceania,February
TRANSFER,Standard Class,0,Women's Apparel,Consumer,247.5,West Asia,November
TRANSFER,Standard Class,0,Women's Apparel,Consumer,245.0,West Asia,December
TRANSFER,Standard Class,0,Shop By Sport,Consumer,191.9499969,Eastern Asia,November
TRANSFER,Standard Class,0,Women's Apparel,Consumer,237.5,West Asia,January
TRANSFER,Standard Class,0,Women's Apparel,Consumer,237.5,West Asia,October
TRANSFER,Standard Class,0,Women's Apparel,Consumer,236.25,Eastern Asia,November
TRANSFER,Standard Class,0,Women's Apparel,Consumer,232.5,Eastern Asia,November
TRANSFER,Standard Class,0,Women's Apparel,Consumer,232.5,Southeast Asia,January
TRANSFER,Standard Class,0,Cleats,Consumer,218.3600006,West Africa,November
TRANSFER,Standard Class,0,Cleats,Consumer,211.1600037,North Africa,November
TRANSFER,Standard Class,0,Cleats,Consumer,211.1600037,North Africa,October
TRANSFER,Standard Class,0,Cleats,Consumer,203.9700012,West Africa,January
TRANSFER,Standard Class,0,Shop By Sport,Consumer,158.3600006,North Africa,December
TRANSFER,Standard Class,0,Women's Apparel,Consumer,186.0,North Africa,September
TRANSFER,Standard Class,0,Women's Apparel,Consumer,180.0,North Africa,November
TRANSFER,Standard Class,0,Shop By Sport,Consumer,139.1699982,North Africa,September
TRANSFER,Standard Class,0,Women's Apparel,Consumer,166.0,Central Africa,October
TRANSFER,Standard Class,0,Women's Apparel,Consumer,166.0,North Africa,September
TRANSFER,Standard Class,0,Shop By Sport,Consumer,132.7700043,West Africa,January
TRANSFER,Standard Class,0,Women's Apparel,Consumer,164.0,Central Africa,December
TRANSFER,Standard Class,0,Golf Balls,Consumer,67.16999817,East Africa,December
TRANSFER,Standard Class,0,Lacrosse,Consumer,90.95999908,Southern Europe,August
TRANSFER,Standard Class,0,Baseball & Softball,Consumer,199.1699982,Western Europe,June
TRANSFER,Standard Class,0,Cardio Equipment,Consumer,387.9599915,Southern Europe,July
TRANSFER,Standard Class,0,Cardio Equipment,Consumer,383.9599915,Southern Europe,July
TRANSFER,Standard Class,0,Cardio Equipment,Consumer,379.9599915,Southern Europe,October
TRANSFER,Standard Class,0,Cardio Equipment,Consumer,379.9599915,Western Europe,September
TRANSFER,Standard Class,0,Cardio Equipment,Consumer,377.9599915,Northern Europe,August
TRANSFER,Standard Class,0,Cardio Equipment,Consumer,363.9599915,Southern Europe,August
TRANSFER,Standard Class,0,Electronics,Consumer,116.4400024,Western Europe,June
TRANSFER,Standard Class,0,Cardio Equipment,Consumer,359.9599915,Southern Europe,October
TRANSFER,Standard Class,0,Electronics,Consumer,158.3600006,Eastern Europe,December
TRANSFER,Standard Class,0,Cardio Equipment,Consumer,351.9599915,Northern Europe,August
TRANSFER,Standard Class,0,Cardio Equipment,Consumer,351.9599915,Western Europe,September
TRANSFER,Standard Class,0,Cardio Equipment,Consumer,347.9700012,Western Europe,October
TRANSFER,Standard Class,0,Cardio Equipment,Consumer,327.9700012,Southern Europe,September
TRANSFER,Standard Class,0,Cleats,Consumer,235.1600037,Western Europe,July
TRANSFER,Standard Class,0,Cleats,Consumer,232.7599945,Northern Europe,June
TRANSFER,Standard Class,0,Cleats,Consumer,232.7599945,Southern Europe,July
TRANSFER,Standard Class,0,Cleats,Consumer,230.3600006,Northern Europe,June
TRANSFER,Standard Class,0,Cleats,Consumer,226.7599945,Southern Europe,July
TRANSFER,Standard Class,0,Cleats,Consumer,226.7599945,Western Europe,August
TRANSFER,Standard Class,0,Cleats,Consumer,218.3600006,Southern Europe,October
TRANSFER,Standard Class,0,Cleats,Consumer,211.1600037,Southern Europe,September
TRANSFER,Standard Class,0,Cleats,Consumer,203.9700012,Eastern Europe,November
TRANSFER,Standard Class,0,Cleats,Consumer,203.9700012,Northern Europe,June
TRANSFER,Standard Class,0,Cleats,Consumer,201.5700073,Western Europe,June
TRANSFER,Standard Class,0,Cleats,Consumer,196.7700043,Western Europe,September
TRANSFER,Standard Class,0,Cleats,Consumer,196.7700043,Western Europe,September
DEBIT,Standard Class,0,Men's Footwear,Corporate,118.2900009,Eastern Asia,November
DEBIT,Standard Class,0,Men's Footwear,Corporate,118.2900009,Eastern Asia,November
DEBIT,Standard Class,0,Men's Footwear,Corporate,118.2900009,Oceania,February
DEBIT,Standard Class,0,Men's Footwear,Corporate,118.2900009,Oceania,March
DEBIT,Standard Class,0,Men's Footwear,Corporate,118.2900009,South Asia,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,118.2900009,Southeast Asia,January
DEBIT,Standard Class,0,Men's Footwear,Corporate,118.2900009,Southeast Asia,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,118.2900009,Southeast Asia,November
DEBIT,Standard Class,0,Men's Footwear,Corporate,116.9899979,Central Asia,September
DEBIT,Standard Class,0,Men's Footwear,Corporate,116.9899979,Central Asia,January
DEBIT,Standard Class,0,Men's Footwear,Corporate,116.9899979,Eastern Asia,November
DEBIT,Standard Class,0,Men's Clothing,Corporate,189.7700043,Oceania,November
DEBIT,Standard Class,0,Men's Footwear,Corporate,116.9899979,Oceania,February
DEBIT,Standard Class,0,Men's Footwear,Corporate,116.9899979,Oceania,November
DEBIT,Standard Class,0,Cleats,Corporate,53.99000168,South Asia,November
DEBIT,Standard Class,0,Men's Footwear,Corporate,116.9899979,South Asia,January
DEBIT,Standard Class,0,Women's Clothing,Corporate,194.2400055,South Asia,January
DEBIT,Standard Class,0,Men's Footwear,Corporate,116.9899979,Southeast Asia,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,116.9899979,Southeast Asia,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,116.9899979,Southeast Asia,February
DEBIT,Standard Class,0,Men's Footwear,Corporate,116.9899979,Southeast Asia,January
DEBIT,Standard Class,0,Men's Footwear,Corporate,116.9899979,Southeast Asia,November
DEBIT,Standard Class,0,Cleats,Corporate,52.79000092,Eastern Asia,February
DEBIT,Standard Class,0,Men's Footwear,Corporate,114.3899994,Oceania,March
DEBIT,Standard Class,0,Men's Footwear,Corporate,114.3899994,Oceania,January
DEBIT,Standard Class,0,Men's Footwear,Corporate,114.3899994,Oceania,November
DEBIT,Standard Class,0,Men's Footwear,Corporate,114.3899994,Oceania,March
DEBIT,Standard Class,0,Men's Footwear,Corporate,114.3899994,Oceania,February
DEBIT,Standard Class,0,Women's Clothing,Corporate,189.9199982,Oceania,January
DEBIT,Standard Class,0,Men's Footwear,Corporate,114.3899994,South Asia,November
DEBIT,Standard Class,0,Men's Footwear,Corporate,114.3899994,South Asia,November
DEBIT,Standard Class,0,Men's Footwear,Corporate,114.3899994,Southeast Asia,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,114.3899994,Southeast Asia,December
DEBIT,Standard Class,0,Cleats,Corporate,52.79000092,West Asia,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,114.3899994,West Asia,September
DEBIT,Standard Class,0,Men's Footwear,Corporate,114.3899994,West Asia,December
DEBIT,Standard Class,0,Cleats,Corporate,52.18999863,Eastern Asia,January
DEBIT,Standard Class,0,Men's Footwear,Corporate,113.0899963,Eastern Asia,March
DEBIT,Standard Class,0,Men's Footwear,Corporate,113.0899963,Eastern Asia,February
DEBIT,Standard Class,0,Men's Footwear,Corporate,113.0899963,Eastern Asia,December
DEBIT,Standard Class,0,Cleats,Corporate,52.18999863,Oceania,December
DEBIT,Standard Class,0,Men's Footwear,Corporate,113.0899963,Oceania,November
DEBIT,Standard Class,0,Men's Footwear,Corporate,113.0899963,Oceania,March
DEBIT,Standard Class,0,Men's Footwear,Corporate,113.0899963,Oceania,March
DEBIT,Standard Class,0,Men's Footwear,Corporate,113.0899963,Oceania,March
DEBIT,Standard Class,0,Men's Clothing,Corporate,183.4400024,South Asia,November
DEBIT,Standard Class,0,Children's Clothing,Corporate,310.6799927,Southeast Asia,December
DEBIT,Standard Class,0,Cleats,Corporate,52.18999863,Southeast Asia,November
