Type,ShippingMode,ProductPrice,LateDeliveryRisk,CategoryName,CustomerSegment,OrderItemQuantity,OrderRegion,ShippingMonthName,is_outlier,Type_index,ShippingMode_index,CategoryName_index,CustomerSegment_index,OrderRegion_index,ShippingMonthName_index
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,Eastern Asia,November,0,2.0,0.0,0.0,0.0,10.0,11.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,Oceania,March,0,2.0,0.0,0.0,0.0,3.0,2.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,Southeast Asia,March,0,2.0,0.0,0.0,0.0,5.0,2.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,South Asia,February,0,2.0,0.0,0.0,0.0,9.0,8.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,Eastern Asia,January,0,2.0,0.0,0.0,0.0,10.0,0.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,Southeast Asia,November,0,2.0,0.0,0.0,0.0,5.0,11.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,West Asia,November,0,2.0,0.0,0.0,0.0,12.0,11.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,2,Central Asia,October,0,2.0,0.0,2.0,0.0,22.0,10.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,2,Southeast Asia,December,0,2.0,0.0,8.0,0.0,5.0,9.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,2,Oceania,January,0,2.0,0.0,2.0,0.0,3.0,0.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,2,South Asia,January,0,2.0,0.0,2.0,0.0,9.0,0.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,2,Southeast Asia,November,0,2.0,0.0,2.0,0.0,5.0,11.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,2,Eastern Asia,November,0,2.0,0.0,8.0,0.0,10.0,11.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,2,Oceania,March,0,2.0,0.0,8.0,0.0,3.0,2.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,2,Central Asia,November,0,2.0,0.0,8.0,0.0,22.0,11.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,2,Eastern Asia,December,0,2.0,0.0,8.0,0.0,10.0,9.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,2,Oceania,December,0,2.0,0.0,8.0,0.0,3.0,9.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,2,Oceania,November,0,2.0,0.0,2.0,0.0,3.0,11.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,2,South Asia,February,0,2.0,0.0,2.0,0.0,9.0,8.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,2,Oceania,December,0,2.0,0.0,8.0,0.0,3.0,9.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,2,South Asia,December,0,2.0,0.0,8.0,0.0,9.0,9.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,2,Southeast Asia,February,0,2.0,0.0,8.0,0.0,5.0,8.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,2,West Asia,November,0,2.0,0.0,2.0,0.0,12.0,11.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,2,West Asia,November,0,2.0,0.0,2.0,0.0,12.0,11.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,2,West Asia,November,0,2.0,0.0,8.0,0.0,12.0,11.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,2,Eastern Asia,March,0,2.0,0.0,8.0,0.0,10.0,2.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,2,South Asia,December,0,2.0,0.0,2.0,0.0,9.0,9.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,2,Eastern Asia,November,0,2.0,0.0,2.0,0.0,10.0,11.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,2,Southeast Asia,January,0,2.0,0.0,2.0,0.0,5.0,0.0
PAYMENT,Standard Class,15.98999977,0,Trade-In,Consumer,2,Southeast Asia,November,0,2.0,0.0,14.0,0.0,5.0,11.0
PAYMENT,Standard Class,15.98999977,0,Trade-In,Consumer,2,Southeast Asia,February,0,2.0,0.0,14.0,0.0,5.0,8.0
PAYMENT,Standard Class,15.98999977,0,Trade-In,Consumer,2,South Asia,October,0,2.0,0.0,14.0,0.0,9.0,10.0
PAYMENT,Standard Class,15.98999977,0,Trade-In,Consumer,2,Southeast Asia,December,0,2.0,0.0,14.0,0.0,5.0,9.0
PAYMENT,Standard Class,31.98999977,0,Electronics,Consumer,2,Southeast Asia,February,0,2.0,0.0,9.0,0.0,5.0,8.0
PAYMENT,Standard Class,17.98999977,0,Golf Balls,Consumer,2,Eastern Asia,January,0,2.0,0.0,11.0,0.0,10.0,0.0
PAYMENT,Standard Class,15.98999977,0,Trade-In,Consumer,2,West Asia,January,0,2.0,0.0,14.0,0.0,12.0,0.0
PAYMENT,Standard Class,15.98999977,0,Trade-In,Consumer,2,West Asia,August,0,2.0,0.0,14.0,0.0,12.0,4.0
PAYMENT,Standard Class,15.98999977,0,Trade-In,Consumer,2,Oceania,November,0,2.0,0.0,14.0,0.0,3.0,11.0
PAYMENT,Standard Class,47.99000168,0,Electronics,Consumer,2,Oceania,April,0,2.0,0.0,9.0,0.0,3.0,6.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,2,US Center,July,0,2.0,0.0,7.0,0.0,13.0,1.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,2,East of USA,August,0,2.0,0.0,7.0,0.0,11.0,4.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,2,East of USA,August,0,2.0,0.0,7.0,0.0,11.0,4.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,2,East of USA,July,0,2.0,0.0,7.0,0.0,11.0,1.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,2,East of USA,June,0,2.0,0.0,7.0,0.0,11.0,7.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,2,US Center,May,0,2.0,0.0,7.0,0.0,13.0,3.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,2,West of USA,June,0,2.0,0.0,7.0,0.0,8.0,7.0
PAYMENT,Standard Class,30.0,0,Cardio Equipment,Consumer,2,East of USA,June,0,2.0,0.0,7.0,0.0,11.0,7.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,2,West of USA,April,0,2.0,0.0,7.0,0.0,8.0,6.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,2,East of USA,August,0,2.0,0.0,7.0,0.0,11.0,4.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,South of  USA,July,0,2.0,0.0,0.0,0.0,14.0,1.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,South of  USA,July,0,2.0,0.0,0.0,0.0,14.0,1.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,West of USA,June,0,2.0,0.0,0.0,0.0,8.0,7.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,West of USA,June,0,2.0,0.0,0.0,0.0,8.0,7.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,East of USA,July,0,2.0,0.0,0.0,0.0,11.0,1.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,US Center,July,0,2.0,0.0,0.0,0.0,13.0,1.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,West of USA,August,0,2.0,0.0,0.0,0.0,8.0,4.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,West of USA,June,0,2.0,0.0,0.0,0.0,8.0,7.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,East of USA,June,0,2.0,0.0,0.0,0.0,11.0,7.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,East of USA,June,0,2.0,0.0,0.0,0.0,11.0,7.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,Canada,December,0,2.0,0.0,0.0,0.0,21.0,9.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,East of USA,August,0,2.0,0.0,0.0,0.0,11.0,4.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,2,East of USA,April,0,2.0,0.0,0.0,0.0,11.0,6.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,2,West of USA,August,0,2.0,0.0,2.0,0.0,8.0,4.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,2,US Center,June,0,2.0,0.0,2.0,0.0,13.0,7.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,2,East of USA,June,0,2.0,0.0,8.0,0.0,11.0,7.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,2,East of USA,June,0,2.0,0.0,8.0,0.0,11.0,7.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,2,US Center,May,0,2.0,0.0,8.0,0.0,13.0,3.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,2,West of USA,August,0,2.0,0.0,2.0,0.0,8.0,4.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,2,East of USA,August,0,2.0,0.0,8.0,0.0,11.0,4.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,2,South of  USA,May,0,2.0,0.0,2.0,0.0,14.0,3.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,2,US Center,July,0,2.0,0.0,8.0,0.0,13.0,1.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,2,South of  USA,May,0,2.0,0.0,2.0,0.0,14.0,3.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,2,West of USA,July,0,2.0,0.0,8.0,0.0,8.0,1.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,2,West of USA,May,0,2.0,0.0,2.0,0.0,8.0,3.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,2,South of  USA,May,0,2.0,0.0,2.0,0.0,14.0,3.0
PAYMENT,Standard Class,19.98999977,0,Golf Balls,Consumer,2,West of USA,June,0,2.0,0.0,11.0,0.0,8.0,7.0
PAYMENT,Standard Class,31.98999977,0,Electronics,Consumer,2,West of USA,August,0,2.0,0.0,9.0,0.0,8.0,4.0
PAYMENT,Standard Class,31.98999977,0,Electronics,Consumer,2,East of USA,May,0,2.0,0.0,9.0,0.0,11.0,3.0
PAYMENT,Standard Class,31.98999977,0,Electronics,Consumer,3,North Africa,November,0,2.0,0.0,9.0,0.0,17.0,11.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,West Africa,December,0,2.0,0.0,0.0,0.0,16.0,9.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,East Africa,October,0,2.0,0.0,0.0,0.0,18.0,10.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,West Africa,September,0,2.0,0.0,0.0,0.0,16.0,5.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,West Africa,December,0,2.0,0.0,0.0,0.0,16.0,9.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Central Africa,November,0,2.0,0.0,0.0,0.0,19.0,11.0
PAYMENT,Standard Class,25.0,0,Girls' Apparel,Consumer,3,Central Africa,December,0,2.0,0.0,12.0,0.0,19.0,9.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,3,East Africa,October,0,2.0,0.0,2.0,0.0,18.0,10.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,3,Central Africa,December,0,2.0,0.0,8.0,0.0,19.0,9.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,3,East Africa,September,0,2.0,0.0,8.0,0.0,18.0,5.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,3,West Africa,September,0,2.0,0.0,2.0,0.0,16.0,5.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,3,East Africa,September,0,2.0,0.0,2.0,0.0,18.0,5.0
PAYMENT,Standard Class,24.98999977,0,Accessories,Consumer,3,East Africa,October,0,2.0,0.0,10.0,0.0,18.0,10.0
PAYMENT,Standard Class,51.99000168,0,Electronics,Consumer,3,North Africa,September,0,2.0,0.0,9.0,0.0,17.0,5.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,3,Northern Europe,July,0,2.0,0.0,7.0,0.0,4.0,1.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Southern Europe,July,0,2.0,0.0,0.0,0.0,6.0,1.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Eastern Europe,September,0,2.0,0.0,0.0,0.0,15.0,5.0
PAYMENT,Standard Class,24.98999977,0,Lacrosse,Consumer,3,Southern Europe,August,0,2.0,0.0,33.0,0.0,6.0,4.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,3,Southern Europe,August,0,2.0,0.0,7.0,0.0,6.0,4.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,3,Western Europe,June,0,2.0,0.0,7.0,0.0,1.0,7.0
PAYMENT,Standard Class,30.0,0,Cardio Equipment,Consumer,3,Western Europe,October,0,2.0,0.0,7.0,0.0,1.0,10.0
PAYMENT,Standard Class,31.98999977,0,Electronics,Consumer,3,Western Europe,July,0,2.0,0.0,9.0,0.0,1.0,1.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,3,Southern Europe,September,0,2.0,0.0,7.0,0.0,6.0,5.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,3,Western Europe,June,0,2.0,0.0,7.0,0.0,1.0,7.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,3,Northern Europe,June,0,2.0,0.0,7.0,0.0,4.0,7.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,3,Western Europe,September,0,2.0,0.0,7.0,0.0,1.0,5.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,3,Western Europe,September,0,2.0,0.0,7.0,0.0,1.0,5.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,3,Southern Europe,July,0,2.0,0.0,7.0,0.0,6.0,1.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,3,Eastern Europe,November,0,2.0,0.0,7.0,0.0,15.0,11.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,3,Western Europe,September,0,2.0,0.0,7.0,0.0,1.0,5.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,3,Western Europe,June,0,2.0,0.0,7.0,0.0,1.0,7.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,3,Western Europe,June,0,2.0,0.0,7.0,0.0,1.0,7.0
PAYMENT,Standard Class,99.98999786,0,Cardio Equipment,Consumer,3,Western Europe,June,0,2.0,0.0,7.0,0.0,1.0,7.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Western Europe,July,0,2.0,0.0,0.0,0.0,1.0,1.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Western Europe,October,0,2.0,0.0,0.0,0.0,1.0,10.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Western Europe,September,0,2.0,0.0,0.0,0.0,1.0,5.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Western Europe,September,0,2.0,0.0,0.0,0.0,1.0,5.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Eastern Europe,December,0,2.0,0.0,0.0,0.0,15.0,9.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Western Europe,September,0,2.0,0.0,0.0,0.0,1.0,5.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Western Europe,September,0,2.0,0.0,0.0,0.0,1.0,5.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Eastern Europe,December,0,2.0,0.0,0.0,0.0,15.0,9.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Eastern Europe,October,0,2.0,0.0,0.0,0.0,15.0,10.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Northern Europe,August,0,2.0,0.0,0.0,0.0,4.0,4.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Southern Europe,October,0,2.0,0.0,0.0,0.0,6.0,10.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Western Europe,August,0,2.0,0.0,0.0,0.0,1.0,4.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Eastern Europe,December,0,2.0,0.0,0.0,0.0,15.0,9.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Western Europe,June,0,2.0,0.0,0.0,0.0,1.0,7.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Western Europe,August,0,2.0,0.0,0.0,0.0,1.0,4.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Western Europe,September,0,2.0,0.0,0.0,0.0,1.0,5.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Western Europe,September,0,2.0,0.0,0.0,0.0,1.0,5.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Western Europe,June,0,2.0,0.0,0.0,0.0,1.0,7.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Western Europe,October,0,2.0,0.0,0.0,0.0,1.0,10.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Northern Europe,September,0,2.0,0.0,0.0,0.0,4.0,5.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Western Europe,August,0,2.0,0.0,0.0,0.0,1.0,4.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Northern Europe,October,0,2.0,0.0,0.0,0.0,4.0,10.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Western Europe,July,0,2.0,0.0,0.0,0.0,1.0,1.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Western Europe,October,0,2.0,0.0,0.0,0.0,1.0,10.0
PAYMENT,Standard Class,59.99000168,0,Cleats,Consumer,3,Western Europe,August,0,2.0,0.0,0.0,0.0,1.0,4.0
PAYMENT,Standard Class,50.0,0,Women's Apparel,Consumer,3,Eastern Europe,October,0,2.0,0.0,2.0,0.0,15.0,10.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,3,Northern Europe,July,0,2.0,0.0,8.0,0.0,4.0,1.0
PAYMENT,Standard Class,39.99000168,0,Shop By Sport,Consumer,3,Southern Europe,September,0,2.0,0.0,8.0,0.0,6.0,5.0
