Type,ShippingMode,LateDeliveryRisk,CategoryName,CustomerSegment,OrderItemTotal,OrderRegion,ShippingMonthName
PAYMENT,Same Day,0,Hunting & Shooting,Home Office,131.9600067,Oceania,March
PAYMENT,Same Day,1,Shop By Sport,Home Office,159.9600067,West of USA,April
PAYMENT,Second Class,1,Men's Footwear,Home Office,128.6900024,West Africa,September
PAYMENT,Second Class,1,Men's Footwear,Home Office,122.8399963,West Africa,December
PAYMENT,Second Class,1,Men's Footwear,Home Office,116.9899979,Southern Africa,November
PAYMENT,Second Class,1,Cleats,Home Office,53.99000168,West Africa,January
PAYMENT,Second Class,1,Men's Footwear,Home Office,109.1900024,North Africa,September
PAYMENT,Second Class,1,Men's Footwear,Home Office,107.8899994,North Africa,September
PAYMENT,Second Class,1,Men's Footwear,Home Office,106.5899963,East Africa,December
PAYMENT,Second Class,0,Men's Footwear,Home Office,106.5899963,East Africa,January
PAYMENT,Second Class,0,Men's Footwear,Home Office,106.5899963,West Africa,January
PAYMENT,Second Class,0,Men's Footwear,Home Office,103.9899979,East Africa,January
PAYMENT,Second Class,0,Men's Footwear,Home Office,103.9899979,West Africa,January
PAYMENT,Second Class,1,Men's Footwear,Home Office,97.48999786,West Africa,January
PAYMENT,Second Class,1,Women's Apparel,Home Office,43.5,Central Africa,December
PAYMENT,Second Class,0,Shop By Sport,Home Office,33.18999863,Southern Africa,October
PAYMENT,Second Class,1,Camping & Hiking,Home Office,299.980011,East Africa,January
PAYMENT,Second Class,0,Camping & Hiking,Home Office,287.980011,West Africa,November
PAYMENT,Second Class,0,Camping & Hiking,Home Office,284.980011,West Africa,November
PAYMENT,Second Class,0,Camping & Hiking,Home Office,278.980011,Southern Africa,October
PAYMENT,Second Class,1,Camping & Hiking,Home Office,224.9900055,East Africa,January
PAYMENT,Second Class,1,Men's Footwear,Home Office,129.9900055,Southern Europe,September
PAYMENT,Second Class,1,Men's Footwear,Home Office,124.7900009,Northern Europe,August
PAYMENT,Second Class,1,Shop By Sport,Home Office,34.79000092,Western Europe,August
PAYMENT,Second Class,1,Consumer Electronics,Home Office,252.8800049,Southern Europe,November
PAYMENT,Second Class,1,Cameras,Home Office,438.480011,Southern Europe,October
PAYMENT,Second Class,1,Cameras,Home Office,384.230011,Southern Europe,October
PAYMENT,Second Class,1,Consumer Electronics,Home Office,202.3000031,Western Europe,November
PAYMENT,Second Class,1,Cardio Equipment,Home Office,97.98999786,Southern Europe,July
PAYMENT,Second Class,1,Cardio Equipment,Home Office,28.35000038,Southern Europe,July
PAYMENT,Second Class,1,Cardio Equipment,Home Office,82.98999786,Western Europe,July
PAYMENT,Second Class,1,Crafts,Home Office,461.480011,Northern Europe,November
PAYMENT,Second Class,1,Men's Footwear,Home Office,129.9900055,Northern Europe,July
PAYMENT,Second Class,1,Men's Footwear,Home Office,129.9900055,Northern Europe,October
PAYMENT,Second Class,1,Men's Footwear,Home Office,129.9900055,Western Europe,August
PAYMENT,Second Class,1,Men's Footwear,Home Office,128.6900024,Northern Europe,July
PAYMENT,Second Class,1,Men's Footwear,Home Office,128.6900024,Northern Europe,August
PAYMENT,Second Class,1,Men's Footwear,Home Office,128.6900024,Northern Europe,June
PAYMENT,Second Class,0,Cleats,Home Office,59.38999939,Western Europe,September
PAYMENT,Second Class,0,Men's Footwear,Home Office,128.6900024,Western Europe,September
PAYMENT,Second Class,0,Men's Footwear,Home Office,128.6900024,Western Europe,July
PAYMENT,Second Class,1,Men's Footwear,Home Office,127.3899994,Southern Europe,August
PAYMENT,Second Class,1,Men's Footwear,Home Office,127.3899994,Western Europe,July
PAYMENT,Second Class,0,Children's Clothing,Home Office,346.3900146,Southern Europe,October
PAYMENT,Second Class,1,Cleats,Home Office,57.59000015,Northern Europe,August
PAYMENT,Second Class,0,Men's Footwear,Home Office,124.7900009,Northern Europe,September
PAYMENT,Second Class,1,Men's Footwear,Home Office,124.7900009,Northern Europe,July
PAYMENT,Second Class,1,Cleats,Home Office,57.59000015,Southern Europe,July
PAYMENT,Second Class,1,Men's Footwear,Home Office,124.7900009,Western Europe,September
PAYMENT,Second Class,1,Men's Footwear,Home Office,124.7900009,Western Europe,September
PAYMENT,Second Class,1,Men's Footwear,Home Office,123.4899979,Northern Europe,July
PAYMENT,Second Class,1,Men's Footwear,Home Office,123.4899979,Northern Europe,October
PAYMENT,Second Class,1,Men's Footwear,Home Office,123.4899979,Western Europe,September
PAYMENT,Second Class,1,Men's Footwear,Home Office,122.8399963,Northern Europe,July
PAYMENT,Second Class,1,Men's Footwear,Home Office,122.8399963,Western Europe,July
PAYMENT,Second Class,1,Men's Footwear,Home Office,118.2900009,Southern Europe,September
PAYMENT,Second Class,0,Men's Footwear,Home Office,118.2900009,Western Europe,August
PAYMENT,Second Class,1,Crafts,Home Office,415.3299866,Western Europe,November
PAYMENT,Second Class,1,Cleats,Home Office,52.18999863,Western Europe,September
PAYMENT,Second Class,1,Men's Footwear,Home Office,110.4899979,Eastern Europe,January
PAYMENT,Second Class,1,Men's Footwear,Home Office,110.4899979,Northern Europe,September
PAYMENT,Second Class,1,Cleats,Home Office,50.38999939,Northern Europe,July
PAYMENT,Second Class,1,Men's Footwear,Home Office,109.1900024,Northern Europe,July
PAYMENT,Second Class,1,Men's Footwear,Home Office,109.1900024,Southern Europe,July
PAYMENT,Second Class,0,Men's Footwear,Home Office,109.1900024,Southern Europe,July
PAYMENT,Second Class,0,Men's Footwear,Home Office,107.8899994,Southern Europe,July
PAYMENT,Second Class,1,Men's Footwear,Home Office,107.8899994,Southern Europe,June
PAYMENT,Second Class,1,Men's Footwear,Home Office,107.8899994,Southern Europe,July
PAYMENT,Second Class,1,Men's Footwear,Home Office,107.8899994,Western Europe,July
PAYMENT,Second Class,1,Men's Footwear,Home Office,107.8899994,Western Europe,June
PAYMENT,Second Class,1,Cleats,Home Office,49.18999863,Northern Europe,October
PAYMENT,Second Class,0,Men's Footwear,Home Office,106.5899963,Northern Europe,September
PAYMENT,Second Class,1,Men's Footwear,Home Office,106.5899963,Southern Europe,August
PAYMENT,Second Class,1,Men's Footwear,Home Office,106.5899963,Southern Europe,June
PAYMENT,Second Class,1,Men's Footwear,Home Office,106.5899963,Western Europe,July
PAYMENT,Second Class,1,Cleats,Home Office,47.99000168,Western Europe,June
PAYMENT,Second Class,1,Cleats,Home Office,44.99000168,Southern Europe,October
PAYMENT,Second Class,1,Women's Apparel,Home Office,50.0,Southern Europe,August
PAYMENT,Second Class,1,Women's Apparel,Home Office,48.5,Western Europe,October
PAYMENT,Second Class,0,Women's Apparel,Home Office,48.5,Western Europe,July
PAYMENT,Second Class,1,Women's Apparel,Home Office,44.0,Eastern Europe,January
PAYMENT,Second Class,1,Women's Apparel,Home Office,44.0,Western Europe,June
PAYMENT,Second Class,1,Shop By Sport,Home Office,33.99000168,Western Europe,August
PAYMENT,Second Class,1,Women's Apparel,Home Office,42.0,Western Europe,August
PAYMENT,Second Class,0,Women's Apparel,Home Office,40.0,Northern Europe,June
PAYMENT,Second Class,1,Women's Apparel,Home Office,40.0,Western Europe,September
PAYMENT,Second Class,1,Women's Apparel,Home Office,37.5,Northern Europe,August
PAYMENT,Second Class,1,Women's Apparel,Home Office,37.5,Western Europe,July
PAYMENT,Second Class,0,Trade-In,Home Office,239.9900055,Southern Europe,July
PAYMENT,Second Class,1,Golf Balls,Home Office,17.98999977,Western Europe,September
PAYMENT,Second Class,1,Kids' Golf Clubs,Home Office,165.9900055,Southern Europe,August
PAYMENT,Second Class,1,Fishing,Home Office,399.980011,Western Europe,September
PAYMENT,Second Class,1,Fishing,Home Office,395.980011,Southern Europe,June
PAYMENT,Second Class,0,Camping & Hiking,Home Office,293.980011,Northern Europe,September
PAYMENT,Second Class,1,Camping & Hiking,Home Office,293.980011,Western Europe,August
PAYMENT,Second Class,0,Camping & Hiking,Home Office,293.980011,Western Europe,August
PAYMENT,Second Class,1,Fishing,Home Office,391.980011,Western Europe,September
PAYMENT,Second Class,1,Fishing,Home Office,387.980011,Northern Europe,June
PAYMENT,Second Class,0,Camping & Hiking,Home Office,290.980011,Western Europe,August
PAYMENT,Second Class,0,Camping & Hiking,Home Office,287.980011,Northern Europe,September
PAYMENT,Second Class,1,Camping & Hiking,Home Office,287.980011,Northern Europe,September
PAYMENT,Second Class,0,Camping & Hiking,Home Office,287.980011,Western Europe,June
PAYMENT,Second Class,0,Camping & Hiking,Home Office,287.980011,Western Europe,August
PAYMENT,Second Class,0,Camping & Hiking,Home Office,284.980011,Northern Europe,September
PAYMENT,Second Class,1,Camping & Hiking,Home Office,284.980011,Southern Europe,July
PAYMENT,Second Class,0,Camping & Hiking,Home Office,284.980011,Western Europe,June
PAYMENT,Second Class,1,Camping & Hiking,Home Office,283.480011,Western Europe,August
PAYMENT,Second Class,1,Fishing,Home Office,377.980011,Western Europe,October
PAYMENT,Second Class,1,Camping & Hiking,Home Office,278.980011,Northern Europe,July
PAYMENT,Second Class,1,Camping & Hiking,Home Office,278.980011,Western Europe,August
PAYMENT,Second Class,1,Camping & Hiking,Home Office,278.980011,Western Europe,July
PAYMENT,Second Class,0,Fishing,Home Office,371.980011,Western Europe,July
PAYMENT,Second Class,1,Camping & Hiking,Home Office,263.980011,Western Europe,July
PAYMENT,Second Class,1,Camping & Hiking,Home Office,263.980011,Western Europe,June
PAYMENT,Second Class,1,Camping & Hiking,Home Office,260.980011,Western Europe,July
PAYMENT,Second Class,1,Fishing,Home Office,339.980011,Southern Europe,June
PAYMENT,Second Class,1,Camping & Hiking,Home Office,254.9799957,Western Europe,July
PAYMENT,Second Class,1,Fishing,Home Office,339.980011,Western Europe,September
PAYMENT,Second Class,0,Camping & Hiking,Home Office,251.9799957,Western Europe,September
PAYMENT,Second Class,1,Camping & Hiking,Home Office,248.9799957,Northern Europe,August
PAYMENT,Second Class,1,Fishing,Home Office,331.980011,Southern Europe,September
PAYMENT,Second Class,1,Fishing,Home Office,331.980011,Western Europe,July
PAYMENT,Second Class,1,Camping & Hiking,Home Office,245.9799957,Western Europe,August
PAYMENT,Second Class,1,Fishing,Home Office,327.980011,Western Europe,October
PAYMENT,Second Class,1,Fishing,Home Office,319.980011,Western Europe,July
PAYMENT,Second Class,1,Fishing,Home Office,319.980011,Western Europe,October
PAYMENT,Second Class,1,Fishing,Home Office,299.9899902,Western Europe,October
PAYMENT,Second Class,1,Books,Home Office,30.45999908,Southern Europe,October
PAYMENT,Second Class,1,Books,Home Office,26.42000008,Western Europe,October
PAYMENT,Second Class,1,CDs,Home Office,11.06000042,Western Europe,October
PAYMENT,Second Class,1,Camping & Hiking,Home Office,269.980011,South America,March
PAYMENT,Second Class,0,Baseball & Softball,Home Office,148.7899933,Central America,June
PAYMENT,Second Class,0,Cardio Equipment,Home Office,98.98999786,Central America,May
PAYMENT,Second Class,1,Men's Footwear,Home Office,129.9900055,South America,March
PAYMENT,Second Class,0,Men's Footwear,Home Office,128.6900024,South America,March
PAYMENT,Second Class,1,Men's Footwear,Home Office,127.3899994,Caribbean,March
PAYMENT,Second Class,1,Men's Footwear,Home Office,126.0899963,Caribbean,March
PAYMENT,Second Class,1,Cleats,Home Office,58.18999863,Central America,March
PAYMENT,Second Class,1,Men's Footwear,Home Office,126.0899963,South America,April
PAYMENT,Second Class,1,Men's Footwear,Home Office,124.7900009,South America,April
PAYMENT,Second Class,1,Cleats,Home Office,56.99000168,Caribbean,March
PAYMENT,Second Class,0,Men's Footwear,Home Office,123.4899979,Central America,June
PAYMENT,Second Class,1,Men's Footwear,Home Office,123.4899979,South America,March
PAYMENT,Second Class,1,Men's Footwear,Home Office,122.8399963,South America,March
PAYMENT,Second Class,1,Men's Footwear,Home Office,120.8899994,Caribbean,May
PAYMENT,Second Class,0,Men's Footwear,Home Office,120.8899994,Central America,May
PAYMENT,Second Class,1,Men's Footwear,Home Office,120.8899994,Central America,March
PAYMENT,Second Class,1,Men's Footwear,Home Office,120.8899994,Central America,March
PAYMENT,Second Class,0,Men's Footwear,Home Office,120.8899994,South America,April
PAYMENT,Second Class,1,Men's Footwear,Home Office,120.8899994,South America,January
PAYMENT,Second Class,1,Men's Footwear,Home Office,118.2900009,Caribbean,May
PAYMENT,Second Class,1,Men's Footwear,Home Office,118.2900009,Caribbean,May
PAYMENT,Second Class,1,Men's Footwear,Home Office,118.2900009,Central America,May
PAYMENT,Second Class,1,Men's Footwear,Home Office,118.2900009,Central America,March
PAYMENT,Second Class,0,Men's Footwear,Home Office,118.2900009,South America,April
PAYMENT,Second Class,1,Men's Footwear,Home Office,118.2900009,South America,January
PAYMENT,Second Class,1,Men's Footwear,Home Office,118.2900009,South America,April
PAYMENT,Second Class,1,Men's Footwear,Home Office,116.9899979,Caribbean,May
PAYMENT,Second Class,1,Men's Footwear,Home Office,116.9899979,Central America,May
PAYMENT,Second Class,1,Men's Footwear,Home Office,116.9899979,South America,April
PAYMENT,Second Class,1,Men's Footwear,Home Office,114.3899994,Central America,January
PAYMENT,Second Class,1,Men's Footwear,Home Office,110.4899979,Central America,April
PAYMENT,Second Class,1,Men's Footwear,Home Office,109.1900024,Central America,April
PAYMENT,Second Class,0,Men's Footwear,Home Office,109.1900024,South America,April
PAYMENT,Second Class,0,Cleats,Home Office,49.79000092,Central America,January
PAYMENT,Second Class,1,Men's Footwear,Home Office,106.5899963,Caribbean,March
PAYMENT,Second Class,1,Cleats,Home Office,49.18999863,South America,June
PAYMENT,Second Class,1,Men's Footwear,Home Office,106.5899963,South America,February
PAYMENT,Second Class,0,Cleats,Home Office,47.99000168,Central America,May
PAYMENT,Second Class,1,Men's Footwear,Home Office,103.9899979,South America,February
PAYMENT,Second Class,0,Men's Footwear,Home Office,97.48999786,Central America,January
PAYMENT,Second Class,1,Cleats,Home Office,44.99000168,South America,January
PAYMENT,Second Class,1,Men's Footwear,Home Office,97.48999786,South America,April
PAYMENT,Second Class,1,Men's Footwear,Home Office,97.48999786,South America,February
PAYMENT,Second Class,0,Shop By Sport,Home Office,39.99000168,Caribbean,March
PAYMENT,Second Class,0,Women's Apparel,Home Office,47.25,Central America,April
PAYMENT,Second Class,1,Women's Apparel,Home Office,47.25,South America,June
PAYMENT,Second Class,1,Women's Apparel,Home Office,45.5,South America,February
PAYMENT,Second Class,1,Women's Apparel,Home Office,45.5,South America,April
PAYMENT,Second Class,1,Shop By Sport,Home Office,33.99000168,Central America,April
PAYMENT,Second Class,1,Shop By Sport,Home Office,33.59000015,Caribbean,March
PAYMENT,Second Class,0,Golf Balls,Home Office,19.79000092,Caribbean,March
PAYMENT,Second Class,0,Kids' Golf Clubs,Home Office,181.9900055,Central America,May
PAYMENT,Second Class,1,Kids' Golf Clubs,Home Office,173.1300049,South America,May
PAYMENT,Second Class,1,Camping & Hiking,Home Office,296.980011,South America,March
PAYMENT,Second Class,1,Fishing,Home Office,391.980011,Central America,February
PAYMENT,Second Class,0,Camping & Hiking,Home Office,293.980011,South America,March
PAYMENT,Second Class,1,Camping & Hiking,Home Office,290.980011,Central America,April
PAYMENT,Second Class,1,Fishing,Home Office,387.980011,Central America,February
PAYMENT,Second Class,0,Fishing,Home Office,383.980011,Central America,January
PAYMENT,Second Class,1,Camping & Hiking,Home Office,284.980011,Caribbean,February
PAYMENT,Second Class,1,Camping & Hiking,Home Office,284.980011,Central America,January
PAYMENT,Second Class,1,Fishing,Home Office,377.980011,South America,February
PAYMENT,Second Class,1,Camping & Hiking,Home Office,278.980011,Central America,June
PAYMENT,Second Class,1,Camping & Hiking,Home Office,278.980011,Central America,April
PAYMENT,Second Class,1,Fishing,Home Office,371.980011,Central America,January
PAYMENT,Second Class,1,Camping & Hiking,Home Office,278.980011,South America,February
PAYMENT,Second Class,1,Camping & Hiking,Home Office,272.980011,South America,April
PAYMENT,Second Class,1,Fishing,Home Office,363.980011,South America,June
PAYMENT,Second Class,1,Camping & Hiking,Home Office,269.980011,South America,April
PAYMENT,Second Class,1,Fishing,Home Office,359.980011,South America,June
PAYMENT,Second Class,1,Fishing,Home Office,359.980011,South America,April
PAYMENT,Second Class,1,Camping & Hiking,Home Office,263.980011,Central America,April
PAYMENT,Second Class,1,Fishing,Home Office,351.980011,Central America,February
PAYMENT,Second Class,1,Camping & Hiking,Home Office,263.980011,South America,January
PAYMENT,Second Class,1,Fishing,Home Office,351.980011,South America,January
PAYMENT,Second Class,0,Fishing,Home Office,347.980011,Central America,April
PAYMENT,Second Class,0,Camping & Hiking,Home Office,248.9799957,South America,April
PAYMENT,Second Class,0,Camping & Hiking,Home Office,245.9799957,Central America,June
PAYMENT,Second Class,0,Camping & Hiking,Home Office,245.9799957,South America,April
PAYMENT,Second Class,0,Fishing,Home Office,327.980011,South America,February
PAYMENT,Second Class,1,Hunting & Shooting,Home Office,24.59000015,South America,March
PAYMENT,Second Class,0,Camping & Hiking,Home Office,239.9799957,Caribbean,March
PAYMENT,Second Class,1,Camping & Hiking,Home Office,239.9799957,South America,January
PAYMENT,Second Class,0,Fishing,Home Office,319.980011,South America,February
PAYMENT,Second Class,1,Camping & Hiking,Home Office,224.9900055,Central America,March
PAYMENT,Second Class,1,Camping & Hiking,Home Office,224.9900055,South America,January
PAYMENT,Second Class,1,Men's Footwear,Home Office,129.9900055,Oceania,March
PAYMENT,Second Class,1,Men's Footwear,Home Office,122.8399963,Oceania,March
PAYMENT,Second Class,0,Men's Footwear,Home Office,110.4899979,West Asia,December
PAYMENT,Second Class,0,Men's Footwear,Home Office,109.1900024,West Asia,December
PAYMENT,Second Class,0,Women's Apparel,Home Office,49.5,West Asia,December
PAYMENT,Second Class,1,Camping & Hiking,Home Office,251.9799957,West Asia,November
PAYMENT,Second Class,0,Video Games,Home Office,34.97999954,Southeast Asia,January
PAYMENT,Second Class,1,Consumer Electronics,Home Office,242.7599945,Oceania,December
PAYMENT,Second Class,0,Consumer Electronics,Home Office,235.1799927,Oceania,December
PAYMENT,Second Class,1,Pet Supplies,Home Office,79.76000214,Oceania,December
PAYMENT,Second Class,1,Pet Supplies,Home Office,78.48999786,Oceania,December
PAYMENT,Second Class,1,Pet Supplies,Home Office,74.26999664,Eastern Asia,December
PAYMENT,Second Class,1,Pet Supplies,Home Office,71.73999786,Southeast Asia,December
PAYMENT,Second Class,1,Health and Beauty,Home Office,234.4299927,Southeast Asia,January
PAYMENT,Second Class,0,Health and Beauty,Home Office,219.7799988,Southeast Asia,November
PAYMENT,Second Class,1,Electronics,Home Office,26.45000076,Southeast Asia,November
PAYMENT,Second Class,1,Fitness Accessories,Home Office,32.54000092,Eastern Asia,November
PAYMENT,Second Class,1,Cardio Equipment,Home Office,74.98999786,Eastern Asia,March
PAYMENT,Second Class,1,Men's Footwear,Home Office,129.9900055,Eastern Asia,March
PAYMENT,Second Class,1,Men's Footwear,Home Office,129.9900055,Eastern Asia,December
PAYMENT,Second Class,1,Women's Clothing,Home Office,215.8200073,Oceania,February
PAYMENT,Second Class,1,Men's Footwear,Home Office,129.9900055,West Asia,January
PAYMENT,Second Class,1,Men's Footwear,Home Office,128.6900024,Eastern Asia,December
PAYMENT,Second Class,0,Baby,Home Office,58.49000168,Southeast Asia,December
PAYMENT,Second Class,1,Men's Footwear,Home Office,127.3899994,Eastern Asia,December
PAYMENT,Second Class,1,Men's Clothing,Home Office,206.6300049,South Asia,November
PAYMENT,Second Class,0,Women's Clothing,Home Office,209.3500061,Oceania,January
PAYMENT,Second Class,0,Cleats,Home Office,58.18999863,South Asia,December
PAYMENT,Second Class,1,Cleats,Home Office,57.59000015,South Asia,February
PAYMENT,Second Class,1,Women's Clothing,Home Office,205.0299988,Southeast Asia,January
PAYMENT,Second Class,1,Men's Footwear,Home Office,122.8399963,Eastern Asia,November
PAYMENT,Second Class,0,Men's Clothing,Home Office,196.0899963,Eastern Asia,November
PAYMENT,Second Class,1,Men's Footwear,Home Office,120.8899994,Southeast Asia,January
PAYMENT,Second Class,1,Men's Footwear,Home Office,118.2900009,Eastern Asia,December
PAYMENT,Second Class,1,Men's Footwear,Home Office,116.9899979,Eastern Asia,December
PAYMENT,Second Class,1,Men's Footwear,Home Office,116.9899979,Oceania,November
PAYMENT,Second Class,1,Men's Footwear,Home Office,116.9899979,Oceania,January
PAYMENT,Second Class,0,Men's Footwear,Home Office,116.9899979,South Asia,December
PAYMENT,Second Class,0,Men's Footwear,Home Office,116.9899979,Southeast Asia,February
PAYMENT,Second Class,0,Men's Footwear,Home Office,114.3899994,South Asia,December
PAYMENT,Second Class,1,Men's Footwear,Home Office,113.0899963,Southeast Asia,November
PAYMENT,Second Class,1,Cleats,Home Office,52.18999863,West Asia,October
PAYMENT,Second Class,1,Men's Footwear,Home Office,110.4899979,Oceania,January
PAYMENT,Second Class,1,Men's Footwear,Home Office,109.1900024,South Asia,March
PAYMENT,Second Class,0,Men's Footwear,Home Office,109.1900024,Southeast Asia,January
PAYMENT,Second Class,1,Men's Footwear,Home Office,107.8899994,Central Asia,December
PAYMENT,Second Class,0,Children's Clothing,Home Office,296.3900146,Southeast Asia,December
PAYMENT,Second Class,1,Men's Footwear,Home Office,103.9899979,Southeast Asia,January
PAYMENT,Second Class,1,Cleats,Home Office,44.99000168,West Asia,October
PAYMENT,Second Class,1,Shop By Sport,Home Office,39.99000168,Eastern Asia,November
PAYMENT,Second Class,1,Women's Apparel,Home Office,48.5,Southeast Asia,January
PAYMENT,Second Class,1,Shop By Sport,Home Office,33.99000168,Eastern Asia,December
PAYMENT,Second Class,1,Shop By Sport,Home Office,31.98999977,South Asia,December
PAYMENT,Second Class,1,Shop By Sport,Home Office,29.98999977,Eastern Asia,November
PAYMENT,Second Class,1,Electronics,Home Office,50.95000076,Southeast Asia,November
PAYMENT,Second Class,1,Accessories,Home Office,23.98999977,Eastern Asia,February
PAYMENT,Second Class,0,Electronics,Home Office,49.13000107,Southeast Asia,January
PAYMENT,Second Class,1,Garden,Home Office,447.3699951,Oceania,November
PAYMENT,Second Class,1,Camping & Hiking,Home Office,299.980011,Eastern Asia,November
PAYMENT,Second Class,1,Fishing,Home Office,399.980011,Eastern Asia,January
PAYMENT,Second Class,1,Fishing,Home Office,395.980011,Southeast Asia,December
PAYMENT,Second Class,1,Fishing,Home Office,391.980011,Southeast Asia,December
PAYMENT,Second Class,1,Camping & Hiking,Home Office,287.980011,Eastern Asia,January
PAYMENT,Second Class,1,Camping & Hiking,Home Office,284.980011,Eastern Asia,January
PAYMENT,Second Class,1,Fishing,Home Office,377.980011,Southeast Asia,November
PAYMENT,Second Class,1,Camping & Hiking,Home Office,272.980011,Oceania,March
PAYMENT,Second Class,1,Fishing,Home Office,363.980011,Oceania,January
PAYMENT,Second Class,0,Camping & Hiking,Home Office,272.980011,Southeast Asia,January
PAYMENT,Second Class,0,Camping & Hiking,Home Office,272.980011,Southeast Asia,February
PAYMENT,Second Class,1,Camping & Hiking,Home Office,269.980011,Oceania,March
PAYMENT,Second Class,0,Fishing,Home Office,359.980011,Southeast Asia,January
PAYMENT,Second Class,1,Camping & Hiking,Home Office,269.980011,West Asia,October
PAYMENT,Second Class,0,Fishing,Home Office,351.980011,Southeast Asia,January
PAYMENT,Second Class,1,Camping & Hiking,Home Office,263.980011,West Asia,October
PAYMENT,Second Class,1,Fishing,Home Office,347.980011,Oceania,November
PAYMENT,Second Class,0,Fishing,Home Office,339.980011,Oceania,October
PAYMENT,Second Class,1,Camping & Hiking,Home Office,251.9799957,Eastern Asia,December
PAYMENT,Second Class,1,Fishing,Home Office,327.980011,Eastern Asia,January
PAYMENT,Second Class,1,Camping & Hiking,Home Office,245.9799957,Southeast Asia,January
PAYMENT,Second Class,1,Fishing,Home Office,319.980011,Southeast Asia,November
PAYMENT,Second Class,0,Fishing,Home Office,319.980011,Southeast Asia,November
PAYMENT,Second Class,0,Fishing,Home Office,299.9899902,Southeast Asia,November
PAYMENT,Second Class,1,CDs,Home Office,11.28999996,Eastern Asia,December
PAYMENT,Second Class,1,Music,Home Office,252.8300018,Oceania,November
PAYMENT,Second Class,1,Music,Home Office,252.8300018,Southeast Asia,November
PAYMENT,Second Class,1,Video Games,Home Office,37.75999832,Oceania,January
PAYMENT,Second Class,0,DVDs,Home Office,155.3399963,South Asia,January
PAYMENT,Second Class,1,Video Games,Home Office,36.16999817,Eastern Asia,January
PAYMENT,Second Class,1,Video Games,Home Office,34.97999954,Southeast Asia,January
PAYMENT,Second Class,1,Music,Home Office,226.7700043,Eastern Asia,November
PAYMENT,Second Class,1,Video Games,Home Office,33.79000092,South Asia,December
