Type,ShippingMode,LateDeliveryRisk,CategoryName,CustomerSegment,OrderItemTotal,OrderRegion,ShippingMonthName
PAYMENT,Standard Class,1,Accessories,Consumer,112.4599991,Southeast Asia,November
PAYMENT,Standard Class,1,Trade-In,Consumer,67.95999908,Southeast Asia,November
PAYMENT,Standard Class,0,Trade-In,Consumer,67.16000366,Eastern Asia,February
PAYMENT,Standard Class,0,Accessories,Consumer,102.4599991,West Asia,December
PAYMENT,Standard Class,1,Cleats,Consumer,284.9500122,US Center,August
PAYMENT,Standard Class,0,Women's Apparel,Consumer,217.5,East of USA,June
PAYMENT,Standard Class,0,Tennis & Racquet,Consumer,215.9499969,South of  USA,April
PAYMENT,Standard Class,1,Baseball & Softball,Consumer,146.9600067,West of USA,July
PAYMENT,Standard Class,0,Boxing & MMA,Consumer,255.6100006,South of  USA,August
PAYMENT,Standard Class,1,Cardio Equipment,Consumer,454.9500122,West of USA,July
PAYMENT,Standard Class,0,Cardio Equipment,Consumer,434.9599915,US Center,August
PAYMENT,Standard Class,0,Cardio Equipment,Consumer,414.9599915,US Center,August
PAYMENT,Standard Class,1,Cleats,Consumer,299.9500122,US Center,July
PAYMENT,Standard Class,0,Cleats,Consumer,293.9500122,South of  USA,May
PAYMENT,Standard Class,1,Cleats,Consumer,293.9500122,US Center,August
PAYMENT,Standard Class,0,Cleats,Consumer,293.9500122,US Center,April
PAYMENT,Standard Class,0,Cleats,Consumer,290.9500122,South of  USA,April
PAYMENT,Standard Class,1,Cleats,Consumer,290.9500122,West of USA,May
PAYMENT,Standard Class,1,Cleats,Consumer,290.9500122,West of USA,June
PAYMENT,Standard Class,0,Cleats,Consumer,284.9500122,West of USA,July
PAYMENT,Standard Class,0,Cleats,Consumer,283.4500122,East of USA,August
PAYMENT,Standard Class,0,Cleats,Consumer,283.4500122,West of USA,July
PAYMENT,Standard Class,1,Cleats,Consumer,278.9500122,East of USA,June
PAYMENT,Standard Class,0,Cleats,Consumer,278.9500122,East of USA,May
PAYMENT,Standard Class,0,Cleats,Consumer,278.9500122,East of USA,May
PAYMENT,Standard Class,0,Cleats,Consumer,278.9500122,US Center,August
PAYMENT,Standard Class,0,Cleats,Consumer,278.9500122,West of USA,July
PAYMENT,Standard Class,0,Cleats,Consumer,272.9500122,US Center,July
PAYMENT,Standard Class,0,Cleats,Consumer,269.9599915,West of USA,July
PAYMENT,Standard Class,0,Cleats,Consumer,263.9599915,South of  USA,August
PAYMENT,Standard Class,0,Cleats,Consumer,260.9599915,East of USA,May
PAYMENT,Standard Class,1,Cleats,Consumer,260.9599915,South of  USA,June
PAYMENT,Standard Class,1,Cleats,Consumer,251.9600067,US Center,August
PAYMENT,Standard Class,0,Cleats,Consumer,245.9600067,East of USA,August
PAYMENT,Standard Class,1,Cleats,Consumer,224.9600067,West of USA,June
PAYMENT,Standard Class,1,Shop By Sport,Consumer,150.0,East of USA,August
PAYMENT,Standard Class,0,Women's Apparel,Consumer,247.5,East of USA,May
PAYMENT,Standard Class,1,Girls' Apparel,Consumer,195.9499969,West of USA,July
PAYMENT,Standard Class,0,Women's Apparel,Consumer,245.0,West of USA,April
PAYMENT,Standard Class,0,Shop By Sport,Consumer,193.9499969,South of  USA,August
PAYMENT,Standard Class,0,Women's Apparel,Consumer,242.5,South of  USA,July
PAYMENT,Standard Class,1,Women's Apparel,Consumer,240.0,US Center,May
PAYMENT,Standard Class,0,Women's Apparel,Consumer,236.25,Canada,September
PAYMENT,Standard Class,1,Women's Apparel,Consumer,236.25,East of USA,August
PAYMENT,Standard Class,1,Shop By Sport,Consumer,188.9499969,West of USA,April
PAYMENT,Standard Class,0,Girls' Apparel,Consumer,139.5,East of USA,April
PAYMENT,Standard Class,0,Women's Apparel,Consumer,232.5,US Center,July
PAYMENT,Standard Class,0,Women's Apparel,Consumer,232.5,West of USA,May
PAYMENT,Standard Class,0,Shop By Sport,Consumer,181.9499969,Canada,October
PAYMENT,Standard Class,0,Women's Apparel,Consumer,227.5,East of USA,June
PAYMENT,Standard Class,0,Shop By Sport,Consumer,181.9499969,South of  USA,July
PAYMENT,Standard Class,1,Shop By Sport,Consumer,181.9499969,South of  USA,August
PAYMENT,Standard Class,0,Shop By Sport,Consumer,181.9499969,US Center,August
PAYMENT,Standard Class,1,Women's Apparel,Consumer,225.0,East of USA,April
PAYMENT,Standard Class,0,Women's Apparel,Consumer,225.0,South of  USA,August
PAYMENT,Standard Class,0,Shop By Sport,Consumer,179.9600067,US Center,August
PAYMENT,Standard Class,0,Shop By Sport,Consumer,179.9600067,West of USA,July
PAYMENT,Standard Class,0,Shop By Sport,Consumer,175.9600067,East of USA,April
PAYMENT,Standard Class,0,Shop By Sport,Consumer,175.9600067,South of  USA,May
PAYMENT,Standard Class,0,Women's Apparel,Consumer,220.0,US Center,May
PAYMENT,Standard Class,1,Shop By Sport,Consumer,175.9600067,West of USA,August
PAYMENT,Standard Class,1,Shop By Sport,Consumer,173.9600067,South of  USA,April
PAYMENT,Standard Class,1,Shop By Sport,Consumer,169.9600067,West of USA,June
PAYMENT,Standard Class,0,Shop By Sport,Consumer,167.9600067,East of USA,April
PAYMENT,Standard Class,0,Women's Apparel,Consumer,210.0,East of USA,August
PAYMENT,Standard Class,0,Women's Apparel,Consumer,207.5,South of  USA,June
PAYMENT,Standard Class,1,Women's Apparel,Consumer,207.5,West of USA,June
PAYMENT,Standard Class,1,Girls' Apparel,Consumer,102.5,East of USA,May
PAYMENT,Standard Class,0,Women's Apparel,Consumer,205.0,South of  USA,August
PAYMENT,Standard Class,0,Women's Apparel,Consumer,205.0,West of USA,July
PAYMENT,Standard Class,0,Women's Apparel,Consumer,187.5,East of USA,July
PAYMENT,Standard Class,0,Women's Apparel,Consumer,187.5,East of USA,April
PAYMENT,Standard Class,0,Women's Apparel,Consumer,187.5,US Center,August
PAYMENT,Standard Class,0,Shop By Sport,Consumer,149.9600067,West of USA,July
PAYMENT,Standard Class,0,Women's Apparel,Consumer,187.5,West of USA,July
PAYMENT,Standard Class,1,Accessories,Consumer,124.9499969,South of  USA,July
PAYMENT,Standard Class,0,Electronics,Consumer,153.5500031,East of USA,May
PAYMENT,Standard Class,1,Electronics,Consumer,148.75,West of USA,August
PAYMENT,Standard Class,0,Accessories,Consumer,113.6999969,East of USA,August
PAYMENT,Standard Class,1,Trade-In,Consumer,93.45999908,US Center,July
PAYMENT,Standard Class,1,Accessories,Consumer,104.9599991,West of USA,June
PAYMENT,Standard Class,1,Accessories,Consumer,103.7099991,East of USA,April
PAYMENT,Standard Class,1,Trade-In,Consumer,90.16000366,US Center,June
PAYMENT,Standard Class,1,Electronics,Consumer,207.9600067,East of USA,June
TRANSFER,First Class,1,Men's Footwear,Consumer,129.9900055,West Africa,December
TRANSFER,First Class,1,Cleats,Consumer,59.38999939,Central Africa,September
TRANSFER,First Class,1,Men's Footwear,Consumer,128.6900024,West Africa,December
TRANSFER,First Class,1,Men's Footwear,Consumer,122.8399963,North Africa,September
TRANSFER,First Class,1,Cleats,Consumer,55.79000092,Central Africa,December
TRANSFER,First Class,1,Men's Footwear,Consumer,118.2900009,East Africa,December
TRANSFER,First Class,1,Cleats,Consumer,52.18999863,North Africa,September
TRANSFER,First Class,1,Men's Footwear,Consumer,107.8899994,Southern Africa,December
TRANSFER,First Class,1,Men's Footwear,Consumer,107.8899994,West Africa,September
TRANSFER,First Class,1,Women's Apparel,Consumer,49.0,East Africa,December
TRANSFER,First Class,1,Women's Apparel,Consumer,48.5,North Africa,September
TRANSFER,First Class,1,Women's Apparel,Consumer,48.5,West Africa,September
TRANSFER,First Class,1,Women's Apparel,Consumer,48.0,Central Africa,September
TRANSFER,First Class,1,Accessories,Consumer,22.48999977,Central Africa,November
TRANSFER,First Class,1,Electronics,Consumer,42.63000107,Southern Africa,September
TRANSFER,First Class,1,Camping & Hiking,Consumer,293.980011,Central Africa,October
TRANSFER,First Class,1,Camping & Hiking,Consumer,293.980011,East Africa,January
TRANSFER,First Class,1,Camping & Hiking,Consumer,287.980011,Central Africa,November
TRANSFER,First Class,1,Camping & Hiking,Consumer,263.980011,Central Africa,December
TRANSFER,First Class,1,Cardio Equipment,Consumer,81.98999786,Southern Africa,December
TRANSFER,First Class,1,Men's Footwear,Consumer,129.9900055,East Africa,October
TRANSFER,First Class,1,Men's Footwear,Consumer,128.6900024,East Africa,October
TRANSFER,First Class,1,Men's Footwear,Consumer,128.6900024,West Africa,December
TRANSFER,First Class,1,Cleats,Consumer,58.79000092,North Africa,November
TRANSFER,First Class,1,Men's Footwear,Consumer,124.7900009,North Africa,November
TRANSFER,First Class,1,Men's Footwear,Consumer,120.8899994,Southern Africa,December
TRANSFER,First Class,1,Cleats,Consumer,55.79000092,West Africa,October
TRANSFER,First Class,1,Men's Footwear,Consumer,114.3899994,East Africa,September
TRANSFER,First Class,1,Men's Footwear,Consumer,113.0899963,Southern Africa,October
TRANSFER,First Class,1,Cleats,Consumer,49.79000092,East Africa,October
TRANSFER,First Class,1,Men's Footwear,Consumer,106.5899963,West Africa,October
TRANSFER,First Class,1,Men's Footwear,Consumer,103.9899979,Southern Africa,December
TRANSFER,First Class,1,Men's Footwear,Consumer,97.48999786,East Africa,October
TRANSFER,First Class,1,Men's Footwear,Consumer,97.48999786,West Africa,October
TRANSFER,First Class,1,Shop By Sport,Consumer,39.59000015,West Africa,November
TRANSFER,First Class,1,Women's Apparel,Consumer,47.5,West Africa,October
TRANSFER,First Class,1,Women's Apparel,Consumer,44.0,West Africa,September
TRANSFER,First Class,1,Electronics,Consumer,47.31000137,Central Africa,November
TRANSFER,First Class,1,Camping & Hiking,Consumer,296.980011,North Africa,November
TRANSFER,First Class,1,Camping & Hiking,Consumer,287.980011,East Africa,October
TRANSFER,First Class,1,Camping & Hiking,Consumer,284.980011,West Africa,October
TRANSFER,First Class,1,Camping & Hiking,Consumer,283.480011,East Africa,October
TRANSFER,First Class,1,Camping & Hiking,Consumer,283.480011,East Africa,September
TRANSFER,First Class,1,Camping & Hiking,Consumer,283.480011,West Africa,November
TRANSFER,First Class,1,Camping & Hiking,Consumer,283.480011,West Africa,October
TRANSFER,First Class,1,Camping & Hiking,Consumer,278.980011,West Africa,December
TRANSFER,First Class,1,Camping & Hiking,Consumer,260.980011,West Africa,October
TRANSFER,First Class,1,Camping & Hiking,Consumer,260.980011,West Africa,November
TRANSFER,First Class,1,Cameras,Consumer,433.9599915,Western Europe,October
TRANSFER,First Class,1,Cameras,Consumer,427.1799927,Western Europe,October
TRANSFER,First Class,1,Cameras,Consumer,420.3999939,Southern Europe,October
TRANSFER,First Class,1,Consumer Electronics,Consumer,235.1799927,Western Europe,November
TRANSFER,First Class,1,Cameras,Consumer,406.8399963,Southern Europe,October
TRANSFER,First Class,1,Cameras,Consumer,379.7099915,Western Europe,October
TRANSFER,First Class,1,Consumer Electronics,Consumer,202.3000031,Western Europe,November
TRANSFER,First Class,1,Basketball,Consumer,287.9899902,Western Europe,September
TRANSFER,First Class,1,Basketball,Consumer,272.9899902,Western Europe,September
TRANSFER,First Class,1,Soccer,Consumer,113.7399979,Western Europe,August
TRANSFER,First Class,1,Baseball & Softball,Consumer,139.1900024,Western Europe,August
TRANSFER,First Class,1,Cardio Equipment,Consumer,99.98999786,Eastern Europe,September
TRANSFER,First Class,1,Cardio Equipment,Consumer,97.98999786,Western Europe,June
TRANSFER,First Class,1,Electronics,Consumer,30.22999954,Western Europe,August
TRANSFER,First Class,1,Men's Footwear,Consumer,129.9900055,Western Europe,August
TRANSFER,First Class,1,Men's Footwear,Consumer,128.6900024,Eastern Europe,September
TRANSFER,First Class,1,Men's Footwear,Consumer,128.6900024,Western Europe,October
TRANSFER,First Class,1,Men's Footwear,Consumer,128.6900024,Western Europe,August
TRANSFER,First Class,1,Men's Footwear,Consumer,126.0899963,Eastern Europe,October
TRANSFER,First Class,1,Cleats,Consumer,58.18999863,Western Europe,August
TRANSFER,First Class,1,Men's Footwear,Consumer,126.0899963,Western Europe,September
TRANSFER,First Class,1,Men's Footwear,Consumer,124.7900009,Eastern Europe,January
TRANSFER,First Class,1,Men's Footwear,Consumer,124.7900009,Northern Europe,June
TRANSFER,First Class,1,Men's Footwear,Consumer,124.7900009,Western Europe,September
TRANSFER,First Class,1,Cleats,Consumer,56.99000168,Eastern Europe,September
TRANSFER,First Class,1,Men's Footwear,Consumer,123.4899979,Western Europe,October
TRANSFER,First Class,1,Men's Footwear,Consumer,122.8399963,Northern Europe,August
TRANSFER,First Class,1,Men's Footwear,Consumer,122.8399963,Northern Europe,July
TRANSFER,First Class,1,Men's Footwear,Consumer,122.8399963,Western Europe,October
TRANSFER,First Class,1,Baby,Consumer,54.93999863,Southern Europe,October
TRANSFER,First Class,1,Men's Footwear,Consumer,118.2900009,Western Europe,August
TRANSFER,First Class,1,Cleats,Consumer,53.99000168,Eastern Europe,October
TRANSFER,First Class,1,Crafts,Consumer,415.3299866,Northern Europe,November
TRANSFER,First Class,1,Men's Footwear,Consumer,116.9899979,Western Europe,August
TRANSFER,First Class,1,Men's Footwear,Consumer,116.9899979,Western Europe,September
TRANSFER,First Class,1,Baby,Consumer,51.99000168,Western Europe,October
TRANSFER,First Class,1,Men's Footwear,Consumer,114.3899994,Western Europe,July
TRANSFER,First Class,1,Men's Footwear,Consumer,114.3899994,Western Europe,August
TRANSFER,First Class,1,Children's Clothing,Consumer,303.5400085,Western Europe,October
TRANSFER,First Class,1,Cleats,Consumer,50.99000168,Western Europe,October
